cause,sex,age,year,deaths
068-072  XI.Diseases of the digestive system,Males,80,1998,1293.2007544158716
068-072  XI.Diseases of the digestive system,Males,80,1997,1253.6197973149845
068-072  XI.Diseases of the digestive system,Males,80,1996,1287.1550760286225
068-072  XI.Diseases of the digestive system,Males,80,1995,1310.7921554116558
068-072  XI.Diseases of the digestive system,Males,80,1994,1238.2667930969087
068-072  XI.Diseases of the digestive system,Males,80,1993,1258.5951776649747
068-072  XI.Diseases of the digestive system,Males,80,1992,1273.4684830293236
068-072  XI.Diseases of the digestive system,Males,80,1991,1283.6175455523805
068-072  XI.Diseases of the digestive system,Males,80,1990,1320.7133796897685
068-072  XI.Diseases of the digestive system,Males,80,1989,1247.2655676224706
068-072  XI.Diseases of the digestive system,Males,80,1988,1139.2893097030023
068-072  XI.Diseases of the digestive system,Males,80,1987,1194.2430708956779
068-072  XI.Diseases of the digestive system,Males,80,1986,1159.0889040861687
068-072  XI.Diseases of the digestive system,Males,80,1985,1070.5390201922673
068-072  XI.Diseases of the digestive system,Males,80,1984,1069.91738934056
068-072  XI.Diseases of the digestive system,Males,80,1983,980.4485331136436
068-072  XI.Diseases of the digestive system,Males,80,1982,886.2685798009397
068-072  XI.Diseases of the digestive system,Males,80,1981,815.4169224473092
068-072  XI.Diseases of the digestive system,Males,80,1980,879.2331936117154
068-072  XI.Diseases of the digestive system,Males,85,2021,1854.5562491265664
068-072  XI.Diseases of the digestive system,Males,85,2020,1847.8224903415078
068-072  XI.Diseases of the digestive system,Males,85,2019,1984.3092982412743
068-072  XI.Diseases of the digestive system,Males,85,2018,1927.2024663456814
068-072  XI.Diseases of the digestive system,Males,85,2017,1749.5396064205138
068-072  XI.Diseases of the digestive system,Males,85,2016,1728.0640224528702
068-072  XI.Diseases of the digestive system,Males,85,2015,1609.0387434554973
068-072  XI.Diseases of the digestive system,Males,85,2014,1509.7682484900777
068-072  XI.Diseases of the digestive system,Males,85,2013,1541.5164702771003
068-072  XI.Diseases of the digestive system,Males,85,2012,1510.7143757881463
068-072  XI.Diseases of the digestive system,Males,85,2011,1461.7602701872888
068-072  XI.Diseases of the digestive system,Males,85,2010,1387.1192352036894
068-072  XI.Diseases of the digestive system,Males,85,2009,1307.445178335535
068-072  XI.Diseases of the digestive system,Males,85,2008,1215.0309605156563
068-072  XI.Diseases of the digestive system,Males,85,2007,1163.7039926062846
068-072  XI.Diseases of the digestive system,Males,85,2006,1083.9417391662887
068-072  XI.Diseases of the digestive system,Males,85,2005,1108.6913249787078
068-072  XI.Diseases of the digestive system,Males,85,2004,1040.2602943102922
068-072  XI.Diseases of the digestive system,Males,85,2003,1006.8052879602986
068-072  XI.Diseases of the digestive system,Males,85,2002,956.989164019322
068-072  XI.Diseases of the digestive system,Males,85,2001,982.6836270482753
068-072  XI.Diseases of the digestive system,Males,85,2000,1041.488304222861
068-072  XI.Diseases of the digestive system,Males,85,1999,1062.9313667979552
068-072  XI.Diseases of the digestive system,Males,85,1998,1067.882902549773
068-072  XI.Diseases of the digestive system,Males,85,1997,976.9104579630896
068-072  XI.Diseases of the digestive system,Males,85,1996,999.178576409875
068-072  XI.Diseases of the digestive system,Males,85,1995,964.4768522956005
068-072  XI.Diseases of the digestive system,Males,85,1994,955.589357835218
068-072  XI.Diseases of the digestive system,Males,85,1993,926.7614513638703
068-072  XI.Diseases of the digestive system,Males,85,1992,820.2128009652828
068-072  XI.Diseases of the digestive system,Males,85,1991,864.4135182354225
068-072  XI.Diseases of the digestive system,Males,85,1990,805.7493862977014
068-072  XI.Diseases of the digestive system,Males,85,1989,719.0620673332938
068-072  XI.Diseases of the digestive system,Males,85,1988,731.006707202407
068-072  XI.Diseases of the digestive system,Males,85,1987,676.0318232351307
068-072  XI.Diseases of the digestive system,Males,85,1986,585.9550003548868
068-072  XI.Diseases of the digestive system,Males,85,1985,573.329452350151
068-072  XI.Diseases of the digestive system,Males,85,1984,493.27658892361944
068-072  XI.Diseases of the digestive system,Males,85,1983,504.1975540921919
068-072  XI.Diseases of the digestive system,Males,85,1982,462.1183502689779
068-072  XI.Diseases of the digestive system,Males,85,1981,424.32854068015496
068-072  XI.Diseases of the digestive system,Males,85,1980,412.26132656759694
068-072  XI.Diseases of the digestive system,Males,90,2021,1291.3589475518384
068-072  XI.Diseases of the digestive system,Males,90,2020,1156.6844145117225
068-072  XI.Diseases of the digestive system,Males,90,2019,1206.4861593721937
068-072  XI.Diseases of the digestive system,Males,90,2018,1179.1438854549722
068-072  XI.Diseases of the digestive system,Males,90,2017,1003.1239224574042
068-072  XI.Diseases of the digestive system,Males,90,2016,961.9347168179853
068-072  XI.Diseases of the digestive system,Males,90,2015,918.699460916442
068-072  XI.Diseases of the digestive system,Males,90,2014,847.6338372718822
068-072  XI.Diseases of the digestive system,Males,90,2013,806.2635201040425
068-072  XI.Diseases of the digestive system,Males,90,2012,774.1162726316372
068-072  XI.Diseases of the digestive system,Males,90,2011,620.1458333333334
068-072  XI.Diseases of the digestive system,Males,90,2010,620.9121617084145
068-072  XI.Diseases of the digestive system,Males,90,2009,576.3132070135747
068-072  XI.Diseases of the digestive system,Males,90,2008,580.2064187756256
068-072  XI.Diseases of the digestive system,Males,90,2007,595.0829390681004
068-072  XI.Diseases of the digestive system,Males,90,2006,624.2087741362728
068-072  XI.Diseases of the digestive system,Males,90,2005,536.4138623807132
068-072  XI.Diseases of the digestive system,Males,90,2004,617.8505444986857
068-072  XI.Diseases of the digestive system,Males,90,2003,609.3929040735874
068-072  XI.Diseases of the digestive system,Males,90,2002,541.7540801774679
068-072  XI.Diseases of the digestive system,Males,90,2001,557.6955054329931
068-072  XI.Diseases of the digestive system,Males,90,2000,488.52742222598965
068-072  XI.Diseases of the digestive system,Males,90,1999,490.71064467766115
068-072  XI.Diseases of the digestive system,Males,90,1998,479.1674091233072
068-072  XI.Diseases of the digestive system,Males,90,1997,463.33000671720566
068-072  XI.Diseases of the digestive system,Males,90,1996,444.9267468442501
068-072  XI.Diseases of the digestive system,Males,90,1995,411.1235244519393
068-072  XI.Diseases of the digestive system,Males,90,1994,377.7202742189256
068-072  XI.Diseases of the digestive system,Males,90,1993,362.9017793594306
068-072  XI.Diseases of the digestive system,Males,90,1992,355.7040856802856
068-072  XI.Diseases of the digestive system,Males,90,1991,294.6343042071197
068-072  XI.Diseases of the digestive system,Males,90,1990,289.52752035944957
068-072  XI.Diseases of the digestive system,Males,90,1989,225.40106951871658
068-072  XI.Diseases of the digestive system,Males,90,1988,258.55392237819984
068-072  XI.Diseases of the digestive system,Males,90,1987,207.41452758055706
068-072  XI.Diseases of the digestive system,Males,90,1986,203.18593148928375
068-072  XI.Diseases of the digestive system,Males,90,1985,185.23818282140886
068-072  XI.Diseases of the digestive system,Males,90,1984,170.20282362298667
068-072  XI.Diseases of the digestive system,Males,90,1983,153.15721331689272
068-072  XI.Diseases of the digestive system,Males,90,1982,164.0381661624389
068-072  XI.Diseases of the digestive system,Males,90,1981,129.05812119846811
068-072  XI.Diseases of the digestive system,Males,90,1980,118.11087620389947
068-072  XI.Diseases of the digestive system,Males,95,2021,441.38240139548407
068-072  XI.Diseases of the digestive system,Males,95,2020,391.82275750494335
068-072  XI.Diseases of the digestive system,Males,95,2019,417.6206589492431
068-072  XI.Diseases of the digestive system,Males,95,2018,348.99127740158383
068-072  XI.Diseases of the digestive system,Males,95,2017,318.55640112925005
068-072  XI.Diseases of the digestive system,Males,95,2016,304.64415250606885
068-072  XI.Diseases of the digestive system,Males,95,2015,249.9575559037174
068-072  XI.Diseases of the digestive system,Males,95,2014,243.8556338028169
068-072  XI.Diseases of the digestive system,Males,95,2013,230.96
068-072  XI.Diseases of the digestive system,Males,95,2012,224.9875898105813
068-072  XI.Diseases of the digestive system,Males,95,2011,249.96511627906978
068-072  XI.Diseases of the digestive system,Males,95,2010,215.94229364499634
068-072  XI.Diseases of the digestive system,Males,95,2009,196.7570490536887
068-072  XI.Diseases of the digestive system,Males,95,2008,187.47048577511129
068-072  XI.Diseases of the digestive system,Males,95,2007,185.75387123064385
068-072  XI.Diseases of the digestive system,Males,95,2006,200.05546961325967
068-072  XI.Diseases of the digestive system,Males,95,2005,182.43664122137403
068-072  XI.Diseases of the digestive system,Males,95,2004,188.70943396226414
068-072  XI.Diseases of the digestive system,Males,95,2003,179.5293448589627
068-072  XI.Diseases of the digestive system,Males,95,2002,180.90644049827722
068-072  XI.Diseases of the digestive system,Males,95,2001,159.84267782426778
068-072  XI.Diseases of the digestive system,Males,95,2000,156.8229777256741
068-072  XI.Diseases of the digestive system,Males,95,1999,148.48553534148525
068-072  XI.Diseases of the digestive system,Males,95,1998,120.48826291079813
068-072  XI.Diseases of the digestive system,Males,95,1997,120.62326869806094
068-072  XI.Diseases of the digestive system,Males,95,1996,107.28381962864721
068-072  XI.Diseases of the digestive system,Males,95,1995,91.39964866051822
068-072  XI.Diseases of the digestive system,Males,95,1994,94.2105734767025
068-072  XI.Diseases of the digestive system,Males,95,1993,68.2021803766105
068-072  XI.Diseases of the digestive system,Males,95,1992,64.0334903192046
068-072  XI.Diseases of the digestive system,Males,95,1991,65.1976685250887
068-072  XI.Diseases of the digestive system,Males,95,1990,69.19113573407202
068-072  XI.Diseases of the digestive system,Males,95,1989,50.094043887147336
068-072  XI.Diseases of the digestive system,Males,95,1988,39.073538654934005
068-072  XI.Diseases of the digestive system,Males,95,1987,48.0989010989011
068-072  XI.Diseases of the digestive system,Males,95,1986,50.07168458781362
068-072  XI.Diseases of the digestive system,Males,95,1985,51.10843373493976
068-072  XI.Diseases of the digestive system,Males,95,1984,29.11544585987261
068-072  XI.Diseases of the digestive system,Males,95,1983,34.0560593569662
068-072  XI.Diseases of the digestive system,Males,95,1982,35.03091872791519
068-072  XI.Diseases of the digestive system,Males,95,1981,17
068-072  XI.Diseases of the digestive system,Males,95,1980,25
068-072  XI.Diseases of the digestive system,Females,0,2021,6.880239520958084
068-072  XI.Diseases of the digestive system,Females,0,2020,11.193181818181818
068-072  XI.Diseases of the digestive system,Females,0,2019,2.340782122905028
068-072  XI.Diseases of the digestive system,Females,0,2018,2.2427184466019416
068-072  XI.Diseases of the digestive system,Females,0,2017,18.01904761904762
068-072  XI.Diseases of the digestive system,Females,0,2016,6.55188679245283
068-072  XI.Diseases of the digestive system,Females,0,2015,11.373873873873874
068-072  XI.Diseases of the digestive system,Females,0,2014,2.3404255319148937
068-072  XI.Diseases of the digestive system,Females,0,2013,2.3555555555555556
068-072  XI.Diseases of the digestive system,Females,0,2012,9.260073260073261
068-072  XI.Diseases of the digestive system,Females,0,2011,6.341538461538462
068-072  XI.Diseases of the digestive system,Females,0,2010,6.24207492795389
068-072  XI.Diseases of the digestive system,Females,0,2009,4.192982456140351
068-072  XI.Diseases of the digestive system,Females,0,2008,4.120547945205479
068-072  XI.Diseases of the digestive system,Females,0,2007,9.1513353115727
068-072  XI.Diseases of the digestive system,Females,0,2006,4.173410404624278
068-072  XI.Diseases of the digestive system,Females,0,2005,2.0161725067385445
068-072  XI.Diseases of the digestive system,Females,0,2004,4.233695652173913
068-072  XI.Diseases of the digestive system,Females,0,2003,1.971794871794872
068-072  XI.Diseases of the digestive system,Females,0,2002,3.9893048128342246
068-072  XI.Diseases of the digestive system,Females,0,2001,11.002994011976048
068-072  XI.Diseases of the digestive system,Females,0,2000,9.571078431372548
068-072  XI.Diseases of the digestive system,Females,0,1999,7.203791469194313
068-072  XI.Diseases of the digestive system,Females,0,1998,8.758389261744966
068-072  XI.Diseases of the digestive system,Females,0,1997,10.32409381663113
068-072  XI.Diseases of the digestive system,Females,0,1996,3.45
068-072  XI.Diseases of the digestive system,Females,0,1995,8.500948766603415
068-072  XI.Diseases of the digestive system,Females,0,1994,8.140916808149406
068-072  XI.Diseases of the digestive system,Females,0,1993,8.388804841149772
