cause,sex,age,year,deaths,pop,mxc
068-072  XI.Diseases of the digestive system,Males,25,2009,14.013500482160078,1788166.783566,7.836797222132747e-6
068-072  XI.Diseases of the digestive system,Males,25,2008,16.013757523645744,1873174.935277,8.548991993253247e-6
068-072  XI.Diseases of the digestive system,Males,25,2007,24,1913537.978137,1.2542212526853605e-5
068-072  XI.Diseases of the digestive system,Males,25,2006,21,1926751.316509,1.0899175114123716e-5
068-072  XI.Diseases of the digestive system,Males,25,2005,18.01277501774308,1948088.31412,9.246385231708503e-6
068-072  XI.Diseases of the digestive system,Males,25,2004,24.030868167202573,1919755.267756,1.2517672731947875e-5
068-072  XI.Diseases of the digestive system,Males,25,2003,26.032459425717853,1893397.880614,1.3749069697530203e-5
068-072  XI.Diseases of the digestive system,Males,25,2002,17.010321797207045,1840134.602391,9.24406387179747e-6
068-072  XI.Diseases of the digestive system,Males,25,2001,28.01741293532338,1780521.7968749998,1.5735506852259176e-5
068-072  XI.Diseases of the digestive system,Males,25,2000,24.039933444259567,1759905.1875,1.365978895624999e-5
068-072  XI.Diseases of the digestive system,Males,25,1999,26.01439645625692,1737606.4375,1.4971397374474173e-5
068-072  XI.Diseases of the digestive system,Males,25,1998,30,1717210.4375,1.747019430168121e-5
068-072  XI.Diseases of the digestive system,Males,25,1997,41.03961352657005,1699776.015625,2.414413025558545e-5
068-072  XI.Diseases of the digestive system,Males,25,1996,50,1683344.75,2.9702768847557815e-5
068-072  XI.Diseases of the digestive system,Males,25,1995,65.069917533166,1667783.703125,3.90158012764135e-5
068-072  XI.Diseases of the digestive system,Males,25,1994,85.11854951185495,1657282.28125,5.136032073404812e-5
068-072  XI.Diseases of the digestive system,Males,25,1993,63.021694214876035,1645064.28125,3.8309563299854206e-5
068-072  XI.Diseases of the digestive system,Males,25,1992,59.03759158967824,1619309.0625,3.6458507493641744e-5
068-072  XI.Diseases of the digestive system,Males,25,1991,84.07904642409034,1585478.828125,5.303069642596419e-5
068-072  XI.Diseases of the digestive system,Males,25,1990,75.0515818431912,1564148.409169,4.7982391826274696e-5
068-072  XI.Diseases of the digestive system,Males,25,1989,73,1542433.932569,4.732779696982865e-5
068-072  XI.Diseases of the digestive system,Males,25,1988,78,1517277.991595,5.140785039530197e-5
068-072  XI.Diseases of the digestive system,Males,25,1987,88.04243008678881,1497877.306739,5.8778132021016e-5
068-072  XI.Diseases of the digestive system,Males,25,1986,85,1472802.064045,5.771311846654427e-5
068-072  XI.Diseases of the digestive system,Males,25,1985,80.04613610149943,1437579.334881,5.568119557598224e-5
068-072  XI.Diseases of the digestive system,Males,25,1984,77,1397607.295663,5.509416002545448e-5
068-072  XI.Diseases of the digestive system,Males,25,1983,64.04073838319542,1356226.435421,4.721979804450271e-5
068-072  XI.Diseases of the digestive system,Males,25,1982,65.04613200851668,1319617.969548,4.9291638572333554e-5
068-072  XI.Diseases of the digestive system,Males,25,1981,58.08169014084507,1289446.76787,4.504388361590804e-5
068-072  XI.Diseases of the digestive system,Males,30,2021,26,1364152.333486,1.9059454990307964e-5
068-072  XI.Diseases of the digestive system,Males,30,2020,21.024793388429753,1380722.047497,1.5227390209741279e-5
068-072  XI.Diseases of the digestive system,Males,30,2019,23.03099730458221,1390590.298372,1.6562029327793525e-5
068-072  XI.Diseases of the digestive system,Males,30,2018,14.01811125485123,1404590.870874,9.9802095724348e-6
068-072  XI.Diseases of the digestive system,Males,30,2017,17,1445368.813294,1.1761703894286294e-5
068-072  XI.Diseases of the digestive system,Males,30,2016,25.029691211401424,1512846.22204,1.6544768957184622e-5
068-072  XI.Diseases of the digestive system,Males,30,2015,19.023114355231144,1596216.149383,1.1917630555601332e-5
068-072  XI.Diseases of the digestive system,Males,30,2014,21.092105263157897,1692920.4904399998,1.2459005241100211e-5
068-072  XI.Diseases of the digestive system,Males,30,2013,19.019689119170984,1807530.981828,1.0522469219274965e-5
068-072  XI.Diseases of the digestive system,Males,30,2012,30.026833631484795,1928870.03303,1.5567059012429473e-5
068-072  XI.Diseases of the digestive system,Males,30,2011,42.17781541066893,2023828.007161,2.084061257252558e-5
068-072  XI.Diseases of the digestive system,Males,30,2010,37.029110936270655,2092404.742414,1.769691598650761e-5
068-072  XI.Diseases of the digestive system,Males,30,2009,40,2138702.60656,1.8702927596061646e-5
068-072  XI.Diseases of the digestive system,Males,30,2008,37,2144991.312781,1.7249487109590748e-5
068-072  XI.Diseases of the digestive system,Males,30,2007,48.08888888888889,2098620.2840879997,2.291452591662476e-5
068-072  XI.Diseases of the digestive system,Males,30,2006,47.02748538011696,2031098.787563,2.315371643569467e-5
068-072  XI.Diseases of the digestive system,Males,30,2005,46.07415368081677,1973019.613074,2.335210120340994e-5
068-072  XI.Diseases of the digestive system,Males,30,2004,57.03023872679045,1890678.348666,3.0163903218667047e-5
068-072  XI.Diseases of the digestive system,Males,30,2003,71.03306939916162,1829016.826588,3.8836750087024955e-5
068-072  XI.Diseases of the digestive system,Males,30,2002,76.18121125417262,1766067.658925,4.313606608964454e-5
068-072  XI.Diseases of the digestive system,Males,30,2001,60.08237986270023,1710774.578125,3.511998636813402e-5
068-072  XI.Diseases of the digestive system,Males,30,2000,85.19441903019214,1695289.9375,5.025359801039469e-5
068-072  XI.Diseases of the digestive system,Males,30,1999,86.0720871751886,1684723.953125,5.108972720161852e-5
068-072  XI.Diseases of the digestive system,Males,30,1998,93,1672175.8125,5.5616161473451523e-5
068-072  XI.Diseases of the digestive system,Males,30,1997,134,1646170.046875,8.14010680454175e-5
068-072  XI.Diseases of the digestive system,Males,30,1996,162.12911795961742,1612580.75,1.0054015463077891e-4
068-072  XI.Diseases of the digestive system,Males,30,1995,148.0381148596446,1581461.75,9.360840681707578e-5
068-072  XI.Diseases of the digestive system,Males,30,1994,156.04292790313704,1546823.8749999998,1.0087957034095886e-4
068-072  XI.Diseases of the digestive system,Males,30,1993,163.04787077826725,1510414.609375,1.0794908217005093e-4
068-072  XI.Diseases of the digestive system,Males,30,1992,168.05026929982046,1482366.8125,1.1336618432276218e-4
068-072  XI.Diseases of the digestive system,Males,30,1991,137.17943680419123,1451582.78125,9.450335080859945e-5
068-072  XI.Diseases of the digestive system,Males,30,1990,177.06548279689235,1415845.745281,1.250598685535129e-4
068-072  XI.Diseases of the digestive system,Males,30,1989,162.1344398340249,1376932.198913,1.1775048906694147e-4
068-072  XI.Diseases of the digestive system,Males,30,1988,127.06064947468958,1339069.2601460002,9.488728720487245e-5
068-072  XI.Diseases of the digestive system,Males,30,1987,139,1306414.179423,1.0639811033082304e-4
068-072  XI.Diseases of the digestive system,Males,30,1986,118,1278495.870695,9.229595707325539e-5
068-072  XI.Diseases of the digestive system,Males,30,1985,122.15551306564691,1254555.9220959998,9.736952407953279e-5
068-072  XI.Diseases of the digestive system,Males,30,1984,129.08285163776495,1242125.131209,1.0392097252885021e-4
068-072  XI.Diseases of the digestive system,Males,30,1983,127.1620931716656,1245546.905489,1.0209337971237778e-4
068-072  XI.Diseases of the digestive system,Males,30,1982,122.08271186440678,1244812.065655,9.807320738023922e-5
068-072  XI.Diseases of the digestive system,Males,30,1981,148.19109102646868,1234947.125844,1.1999792373717251e-4
068-072  XI.Diseases of the digestive system,Males,35,2021,53.13107996702391,1553261.746113,3.420613434920621e-5
068-072  XI.Diseases of the digestive system,Males,35,2020,49.196787148594375,1622981.8288880002,3.0312592706168478e-5
068-072  XI.Diseases of the digestive system,Males,35,2019,49.16013071895425,1686116.216498,2.9155837680665923e-5
068-072  XI.Diseases of the digestive system,Males,35,2018,37.05845181674565,1753869.866237,2.1129533342320365e-5
068-072  XI.Diseases of the digestive system,Males,35,2017,50,1833912.705749,2.7264111232371436e-5
068-072  XI.Diseases of the digestive system,Males,35,2016,46.10502283105023,1913107.062342,2.4099551843485998e-5
068-072  XI.Diseases of the digestive system,Males,35,2015,59.081717451523545,1981236.434211,2.982062939653743e-5
068-072  XI.Diseases of the digestive system,Males,35,2014,52.03915662650602,2036663.17738,2.555118450830447e-5
068-072  XI.Diseases of the digestive system,Males,35,2013,62.08310991957104,2077393.677402,2.9885096212101944e-5
068-072  XI.Diseases of the digestive system,Males,35,2012,68.07957870099473,2101565.640107,3.239469536508434e-5
068-072  XI.Diseases of the digestive system,Males,35,2011,96.05405405405403,2100191.043536,4.5735865006038696e-5
068-072  XI.Diseases of the digestive system,Males,35,2010,95.05074786324786,2078650.79873,4.57271360448428e-5
068-072  XI.Diseases of the digestive system,Males,35,2009,104.05153617443013,2052034.823244,5.0706515793888034e-5
068-072  XI.Diseases of the digestive system,Males,35,2008,114.20485175202155,2017863.286034,5.6596922369545134e-5
068-072  XI.Diseases of the digestive system,Males,35,2007,124.05196982397318,1964254.097974,6.315474660428337e-5
068-072  XI.Diseases of the digestive system,Males,35,2006,142.22968054993933,1903169.613467,7.473305560550634e-5
068-072  XI.Diseases of the digestive system,Males,35,2005,147.16616428033157,1855573.329821,7.931034678889685e-5
068-072  XI.Diseases of the digestive system,Males,35,2004,177.18769883351007,1801366.735946,9.836292371661828e-5
068-072  XI.Diseases of the digestive system,Males,35,2003,165.1797385620915,1759239.325121,9.389270476359463e-5
068-072  XI.Diseases of the digestive system,Males,35,2002,195.138346931536,1702503.055605,1.1461850026588753e-4
068-072  XI.Diseases of the digestive system,Males,35,2001,207.21180081855388,1642653.671875,1.261445454792871e-4
068-072  XI.Diseases of the digestive system,Males,35,2000,182.0620313565099,1610610.5,1.1303914345306323e-4
068-072  XI.Diseases of the digestive system,Males,35,1999,195.26675786593708,1574612.9375,1.2400936967783366e-4
068-072  XI.Diseases of the digestive system,Males,35,1998,217,1536770.34375,1.4120522359279813e-4
068-072  XI.Diseases of the digestive system,Males,35,1997,205.13200257566,1506986.609375,1.361206538263372e-4
068-072  XI.Diseases of the digestive system,Males,35,1996,220.06109414051653,1475038.5,1.49190068015524e-4
068-072  XI.Diseases of the digestive system,Males,35,1995,210.06094022054555,1432164.96875,1.4667370366130912e-4
068-072  XI.Diseases of the digestive system,Males,35,1994,219.20764854614413,1383023.78125,1.5849882808813352e-4
068-072  XI.Diseases of the digestive system,Males,35,1993,209,1336938.765625,1.563272794339952e-4
068-072  XI.Diseases of the digestive system,Males,35,1992,224.15914742451156,1298848.875,1.7258293227109394e-4
068-072  XI.Diseases of the digestive system,Males,35,1991,213.07874306839187,1266213.703125,1.6828023780070942e-4
068-072  XI.Diseases of the digestive system,Males,35,1990,241,1241609.196721,1.9410294369312305e-4
068-072  XI.Diseases of the digestive system,Males,35,1989,232,1230048.782809,1.8861040573544847e-4
068-072  XI.Diseases of the digestive system,Males,35,1988,211.1781342338539,1233402.249739,1.7121594701042684e-4
068-072  XI.Diseases of the digestive system,Males,35,1987,219.09639084507043,1231827.52778,1.7786287926194183e-4
068-072  XI.Diseases of the digestive system,Males,35,1986,234,1221610.233169,1.9155045827749545e-4
068-072  XI.Diseases of the digestive system,Males,35,1985,244.11280628756356,1222221.556664,1.997287684516535e-4
068-072  XI.Diseases of the digestive system,Males,35,1984,230,1222156.373828,1.8819195720397154e-4
068-072  XI.Diseases of the digestive system,Males,35,1983,224.10921501706488,1204886.185109,1.860003191893107e-4
068-072  XI.Diseases of the digestive system,Males,35,1982,214,1174494.306652,1.8220607693708279e-4
068-072  XI.Diseases of the digestive system,Males,35,1981,212.108773730118,1138082.73871,1.8637377276325284e-4
068-072  XI.Diseases of the digestive system,Males,40,2021,131.1190368014539,1913106.085117,6.85372535383656e-5
068-072  XI.Diseases of the digestive system,Males,40,2020,126.05545774647888,1971621.232175,6.393492608487505e-5
068-072  XI.Diseases of the digestive system,Males,40,2019,92,2003466.819805,4.5920401121968405e-5
068-072  XI.Diseases of the digestive system,Males,40,2018,119.16073840612336,2012906.521149,5.91983468452894e-5
068-072  XI.Diseases of the digestive system,Males,40,2017,163.07348963029756,2012848.372697,8.101628112792056e-5
068-072  XI.Diseases of the digestive system,Males,40,2016,133.29026625927543,2005601.922916,6.645898407670103e-5
068-072  XI.Diseases of the digestive system,Males,40,2015,130.22269807280514,1990337.880992,6.542743285773224e-5
068-072  XI.Diseases of the digestive system,Males,40,2014,146.23701298701295,1975352.046655,7.403086109873234e-5
068-072  XI.Diseases of the digestive system,Males,40,2013,180.1423487544484,1968433.77378,9.151557504955807e-5
068-072  XI.Diseases of the digestive system,Males,40,2012,231.65208186309104,1967835.245199,1.1771924627748239e-4
068-072  XI.Diseases of the digestive system,Males,40,2011,224.2299007868628,1956378.452514,1.1461478759322933e-4
068-072  XI.Diseases of the digestive system,Males,40,2010,250.1605136436597,1934771.891019,1.2929716149220357e-4
068-072  XI.Diseases of the digestive system,Males,40,2009,289.17856039542784,1917456.033279,1.5081365902346654e-4
068-072  XI.Diseases of the digestive system,Males,40,2008,277.3140589569161,1891564.384595,1.4660566735944934e-4
068-072  XI.Diseases of the digestive system,Males,40,2007,340.17927761666226,1836026.764801,1.8528012997323217e-4
068-072  XI.Diseases of the digestive system,Males,40,2006,314,1772159.006436,1.771850036366022e-4
068-072  XI.Diseases of the digestive system,Males,40,2005,329,1720050.59344,1.912734434991353e-4
068-072  XI.Diseases of the digestive system,Males,40,2004,304.25418060200667,1657197.8575770005,1.8359556718644245e-4
068-072  XI.Diseases of the digestive system,Males,40,2003,354.0912606341841,1600379.524649,2.2125455567287668e-4
068-072  XI.Diseases of the digestive system,Males,40,2002,338.3623693379791,1549759.8338839998,2.1833213246337475e-4
068-072  XI.Diseases of the digestive system,Males,40,2001,308.43638424482856,1498984.71875,2.0576352806453755e-4
068-072  XI.Diseases of the digestive system,Males,40,2000,310.2530612244898,1453816.125,2.134059843534132e-4
068-072  XI.Diseases of the digestive system,Males,40,1999,318.1815586640023,1402383.953125,2.268861947221964e-4
068-072  XI.Diseases of the digestive system,Males,40,1998,301,1354211.90625,2.22269497565939e-4
068-072  XI.Diseases of the digestive system,Males,40,1997,267.07925200356186,1314288.53125,2.0321203879755903e-4
